0,0.0,0.0,0.251251251251,1.0,0.466666666667
1,0.0,0.0,0.24024024024,2.0,0.4
2,0.0,0.0,0.24024024024,3.0,0.501449275362
3,0.0,0.0,0.231231231231,4.0,0.434782608696
4,0.0,0.0,0.22022022022,5.0,0.4
5,0.0,0.0,0.231231231231,6.0,0.533333333333
6,0.0,0.0,0.231231231231,7.0,0.533333333333
7,0.0,0.0,0.231231231231,8.0,0.368115942029
8,0.0,0.0,0.251251251251,9.0,0.6
9,0.0,0.0,0.279279279279,10.0,0.533333333333
10,0.0,0.0,0.31031031031,11.0,0.533333333333
11,0.0,0.0,0.33033033033,12.0,0.501449275362
12,0.0,0.0,0.35035035035,13.0,0.434782608696
13,0.0,0.0,0.369369369369,14.0,0.434782608696
14,0.0,0.0,0.389389389389,15.0,0.466666666667
15,0.0,0.0,0.38038038038,16.0,0.333333333333
16,0.0,0.0,0.369369369369,17.0,0.333333333333
17,0.0,0.0,0.38038038038,18.0,0.466666666667
18,0.0,0.0,0.369369369369,19.0,0.368115942029
19,0.0,0.0,0.36036036036,20.0,0.368115942029
20,0.0,0.0,0.35035035035,21.0,0.4
21,0.0,0.0,0.341341341341,22.0,0.266666666667
22,0.0,0.0,0.321321321321,23.0,0.2
23,0.0,0.0,0.31031031031,24.0,0.234782608696
24,0.0,1.0,0.299299299299,1.0,0.168115942029
25,0.0,1.0,0.29029029029,2.0,0.168115942029
26,0.0,1.0,0.279279279279,3.0,0.168115942029
27,0.0,1.0,0.27027027027,4.0,0.2
28,0.0,1.0,0.27027027027,5.0,0.2
29,0.0,1.0,0.27027027027,6.0,0.0
30,0.0,1.0,0.26026026026,7.0,0.0
31,0.0,1.0,0.26026026026,8.0,0.0
32,0.0,1.0,0.321321321321,9.0,0.101449275362
33,0.0,1.0,0.35035035035,10.0,0.0
34,0.0,1.0,0.369369369369,11.0,0.0
35,0.0,1.0,0.389389389389,12.0,0.101449275362
36,0.0,1.0,0.411411411411,13.0,0.133333333333
37,0.0,1.0,0.42042042042,14.0,0.133333333333
38,0.0,1.0,0.411411411411,15.0,0.133333333333
39,0.0,1.0,0.4004004004,16.0,0.168115942029
40,0.0,1.0,0.38038038038,17.0,0.133333333333
41,0.0,1.0,0.369369369369,18.0,0.234782608696
42,0.0,1.0,0.369369369369,19.0,0.2
43,0.0,1.0,0.369369369369,20.0,0.2
44,0.0,1.0,0.38038038038,21.0,0.266666666667
45,0.0,1.0,0.369369369369,22.0,0.168115942029
46,0.0,1.0,0.369369369369,23.0,0.133333333333
47,0.0,1.0,0.38038038038,24.0,0.234782608696
48,0.0,0.0,0.389389389389,1.0,0.0
49,0.0,0.0,0.389389389389,2.0,0.0
50,0.5,0.0,0.389389389389,3.0,0.101449275362
51,0.5,0.0,0.369369369369,4.0,0.234782608696
52,0.5,0.0,0.38038038038,5.0,0.133333333333
53,0.75,0.0,0.389389389389,6.0,0.2
54,0.75,0.0,0.4004004004,7.0,0.168115942029
55,0.75,0.0,0.4004004004,8.0,0.2
56,0.75,0.0,0.411411411411,9.0,0.234782608696
57,0.75,0.0,0.411411411411,10.0,0.168115942029
58,0.75,0.0,0.411411411411,11.0,0.0
59,0.75,0.0,0.411411411411,12.0,0.133333333333
60,0.75,0.0,0.411411411411,13.0,0.101449275362
61,0.75,0.0,0.411411411411,14.0,0.2
62,0.75,0.0,0.42042042042,15.0,0.101449275362
63,0.75,0.0,0.42042042042,16.0,0.101449275362
64,0.0,0.0,0.42042042042,17.0,0.133333333333
65,0.0,0.0,0.411411411411,18.0,0.168115942029
66,0.0,0.0,0.411411411411,19.0,0.168115942029
67,0.75,0.0,0.42042042042,20.0,0.234782608696
68,0.0,0.0,0.411411411411,21.0,0.234782608696
69,0.0,0.0,0.411411411411,22.0,0.168115942029
70,0.0,0.0,0.418418418418,23.0,0.133333333333
71,0.0,0.0,0.411411411411,24.0,0.168115942029
72,0.0,0.0,0.411411411411,1.0,0.2
73,0.0,0.0,0.411411411411,2.0,0.168115942029
74,0.0,0.0,0.411411411411,3.0,0.168115942029
75,0.5,0.0,0.4004004004,4.0,0.333333333333
76,0.5,0.0,0.4004004004,5.0,0.301449275362
77,0.5,0.0,0.4004004004,6.0,0.368115942029
78,0.5,0.0,0.389389389389,7.0,0.333333333333
79,0.0,0.0,0.389389389389,8.0,0.466666666667
80,0.5,0.0,0.38038038038,9.0,0.466666666667
81,0.5,0.0,0.38038038038,10.0,0.4
