5.971242559544708284e-01
1.115587521947822403e+00
5.749792108382483224e-01
5.343398971469939251e-01
7.452032399637423810e-01
6.369754350978009683e-01
6.894996998299374180e-01
3.778353647311618047e-01
8.766085916478457696e-01
5.463490347383830326e-01
6.939433529108700593e-01
5.544159532159296244e-01
6.993361411019496376e-01
6.959092020417166902e-01
6.134868541530285047e-01
6.022498800604172420e-01
6.299666050651159255e-01
5.629741474618372710e-01
4.896469119280297266e-01
5.148080442304407978e-01
4.014999200402780688e-01
5.761659596980318598e-01
7.336561634173180968e-01
6.565142260162750709e-01
1.020286041538046806e+00
5.387954588228147657e-01
4.419900352460794934e-01
4.419900352460794934e-01
5.867386940384682337e-01
5.279095799378562548e-01
4.365475581099994007e-01
5.599326657411000108e-01
9.019559801697276669e-01
4.769266362800914094e-01
3.640242590847288517e-01
3.972239736545386535e-01
5.761659596980318598e-01
6.850272221466583433e-01
9.736978133353226816e-01
7.810074760177576625e-01
5.128139448927873101e-01
7.095176534424270098e-01
3.742022479948130531e-01
4.334068874102542934e-01
6.412504859977492533e-01
5.054349422767651090e-01
5.000000000000000000e-01
5.432144762551112116e-01
4.541851527796394450e-01
5.482211671282235521e-01
4.704375361403850264e-01
3.867688766361975783e-01
3.136250240935899991e-01
5.617595308419816025e-01
3.222190817006680974e-01
2.862991671569340979e-01
3.232772752936887706e-01
8.448655598423042701e-01
3.387537429470791062e-01
6.949269726149356341e-01
2.910317054066662301e-01
2.979896209730302781e-01
5.861563229827667643e-01
5.500869280534672612e-01
5.678066322126744669e-01
3.668280817086590484e-01
4.609031286388399207e-01
4.014999200402780688e-01
5.861563229827667643e-01
5.047587748271715746e-01
3.357155314143015490e-01
8.256476179769660639e-01
6.465545505873775411e-01
8.525115578595711119e-01
6.267053237698958501e-01
6.039487547471686923e-01
3.496680705509748188e-01
6.256144520572960444e-01
4.488905570853959359e-01
4.601615302041027755e-01
5.611512366399219465e-01
5.227083734893166467e-01
7.957365904063199435e-01
4.189826345893487014e-01
6.693933310797091085e-01
6.145992519009101374e-01
4.381094506061042892e-01
4.903439185611924711e-01
2.956885083818291404e-01
6.699033451202334177e-01
3.295550900487643209e-01
6.688829281606006871e-01
6.840293669597731219e-01
6.423148028894624106e-01
4.357645125323006408e-01
3.059072326256402907e-01
