7.521766900644555331e-01 9.037650131819535693e-01 9.505295324817738534e-01
7.950927851576782279e-01 8.783747680312946615e-01 9.223488767229054419e-01
7.918622384841368378e-01 8.485240322078489994e-01 8.967175115655595663e-01
