8.600887888648456325e-01 9.473485027484338517e-01 9.694709580705506147e-01
8.181867122314411267e-01 8.705305087712948975e-01 8.891941318161303842e-01
7.681230246655740279e-01 7.887228379845279136e-01 8.031898629655348509e-01
