9.254588489436322840e-01 9.567973805410073806e-01 9.666676669135743083e-01
7.571801695938030763e-01 7.644568391037215305e-01 7.710290966948161184e-01
4.869543650793650702e-01 4.869543650793650702e-01 4.884424603174602475e-01
