8.605380951613359475e-01 9.661839917873712436e-01 9.860767792433067225e-01
8.235730605951591121e-01 9.004603725951100257e-01 9.210900913110084964e-01
7.833318935408118966e-01 8.314159612457395765e-01 8.633126196730772639e-01
