4.519967646663161642e-01 6.720215050322471129e-01 3.931537771319490449e-01 8.737510287347614035e-01 5.197704207845812441e-01 2.618174690443214048e-01 2.618174690443214048e-01 4.353345024601864566e-01 2.669017780753529245e-01 3.237880629013666911e-01 3.399873495432769732e-01 4.259713756852986366e-01 4.429859581745057562e-01 9.925799986718657486e-01 2.839809171235324059e-01 7.504478949339206117e-01 7.777137710478190247e-01 6.888122861791867724e-01 9.905467155560735426e-01 3.497310794839218473e-01 5.773502691896258421e-01 9.296490261533957300e-01 8.698967927906890996e-01 3.827602073675972494e-01 3.720764171713302204e-01 2.816044659958666374e-01 7.052033947429559024e-01 3.439179697143973646e-01 4.322359968688949117e-01 3.738782505529830158e-01 5.171780334464814999e-01 2.540002540003810094e-01 4.877532427431432449e-01 3.045356062661162544e-01 4.259713756852986366e-01 9.238477275265193356e-01 4.259713756852986366e-01 2.886751345948129210e-01 3.132383749956133001e-01 1.833088937766916282e-01 3.419583072115192635e-01 3.756714418984553605e-01 3.258570172620573469e-01 3.196099773699322966e-01 4.694998482714150545e-01 8.729815428710669956e-01 8.368206601203754813e-01 1.065086194704699896e+00 7.897188828807973904e-01 9.532062476387964667e-01
5.655903757298912371e-01 6.189220598177386234e-01 5.655903757298912371e-01 7.681495710087068440e-01 5.667773452951211377e-01 3.810003810005715419e-01 3.258570172620573469e-01 6.178352774870717878e-01 9.439963094515065878e-01 4.836020758246758477e-01 7.013811259728678360e-01 4.065987956759848920e-01 4.766031238193982333e-01 1.108374766789606225e+00 5.000000000000000000e-01 6.936734070864507551e-01 6.506820243207842580e-01 6.927039119836262415e-01 8.629157872666246565e-01 4.680662576018232435e-01 6.454972243679027999e-01 1.185145515315785492e+00 8.336021071940015181e-01 6.328804266278126311e-01 6.639730529575454954e-01 3.827602073675972494e-01 6.659942845826638536e-01 3.931537771319490449e-01 5.236349380886428095e-01 6.588928478487504625e-01 6.465375106582541553e-01 4.445004445006667804e-01 5.300131870950228752e-01 3.702658155886773272e-01 4.822104122895213285e-01 8.464028883825749361e-01 4.959513503716709293e-01 3.258570172620573469e-01 5.596177650957416816e-01 2.459346884189823890e-01 3.629330931556488671e-01 6.486130778292885646e-01 5.750175312895448032e-01 4.475140413487615487e-01 5.274711427667042596e-01 8.048909630289008410e-01 8.255008255012382667e-01 9.630261444211729582e-01 6.839166144230385269e-01 8.432209113727814342e-01
4.905011700796058083e-01 6.779951469994742741e-01 4.918693768379647779e-01 7.863075542638980897e-01 5.375672001002813616e-01 2.513404921829204275e-01 3.045356062661162544e-01 3.535533905932737864e-01 2.694079530401623512e-01 2.643718463041773714e-01 3.948594414403986952e-01 4.849897460394816395e-01 4.549607096352694668e-01 4.445004445006667804e-01 3.399873495432769732e-01 7.240121189504336030e-01 7.295601856708801014e-01 7.174851540182271004e-01 9.411443503374192776e-01 3.914406806294064012e-01 6.413192049055175259e-01 9.823714997091783641e-01 8.995219757995002174e-01 2.230048941070552349e-01 2.566324512873682795e-01 3.774561143756581250e-01 7.566905874670903920e-01 1.270001270001905047e-01 5.119538789710929017e-01 3.879917968315853005e-01 2.743516305843671788e-01 2.289527349448127469e-01 5.013422842943784374e-01 3.340047002437933621e-01 4.131572639216001819e-01 8.629157872666246565e-01 1.758237142555680865e-01 3.196099773699322966e-01 3.023207724625709414e-01 2.347499241357075273e-01 4.475140413487615487e-01 1.719589848571986823e-01 3.629330931556488671e-01 2.592379236826063416e-01 4.836020758246758477e-01 8.098851637699160388e-01 8.652490473721972108e-01 1.021278978873144228e+00 7.513428837969107210e-01 9.775710517861719850e-01
4.460097882141104697e-01 5.703234321017338626e-01 4.593707711384607539e-01 6.134688957245554297e-01 4.445004445006667804e-01 2.513404921829204275e-01 3.067344478622777149e-01 4.082482904638630172e-01 3.629330931556488671e-01 2.643718463041773714e-01 5.106394894365721138e-01 4.098911473649706205e-01 3.792323882543199853e-01 7.707697590755467898e-01 3.000895923567830637e-01 5.644009099007319952e-01 5.437820562791519929e-01 5.877330240227119917e-01 6.994621589678436946e-01 3.684463165402023788e-01 5.413046763959942220e-01 8.456085166558224842e-01 7.174851540182271004e-01 2.041241452319315086e-01 3.810003810005715419e-01 3.045356062661162544e-01 5.842926060308872849e-01 2.909938476236890170e-01 4.460097882141104697e-01 3.999327900524534130e-01 5.796736197002103630e-01 2.347499241357075273e-01 3.931537771319490449e-01 2.767903597053308906e-01 4.115274458765508236e-01 6.670026035318600277e-01 3.089176387435358939e-01 2.863376456420426153e-01 3.948594414403986952e-01 1.939958984157926503e-01 3.340047002437933621e-01 4.751909633114915210e-01 4.032795663087215821e-01 3.153765457217734269e-01 4.460097882141104697e-01 6.740186015747764436e-01 7.004222996517617261e-01 7.522368078296645111e-01 6.012978794116493608e-01 8.519427513705972732e-01
4.564354645876384509e-01 7.032948570222723461e-01 4.065987956759848920e-01 8.582302370488622545e-01 4.212117695871159806e-01 2.694079530401623512e-01 2.318694478800841507e-01 3.023207724625709414e-01 1.639564589459882593e-01 2.459346884189823890e-01 2.540002540003810094e-01 4.737745936533510061e-01 4.780111124816179835e-01 6.434116059130857712e-01 2.743516305843671788e-01 7.602348250687492870e-01 7.637626158259733788e-01 6.680094004875867242e-01 9.223917018343689156e-01 2.978416985906353065e-01 6.057519986520619737e-01 9.062210321658755730e-01 8.798826901281198154e-01 1.796053020267748823e-01 2.199706725320299538e-01 3.196099773699322966e-01 7.964977100723753534e-01 1.555427542095637883e-01 5.312796481290517070e-01 3.684463165402023788e-01 1.939958984157926503e-01 2.743516305843671788e-01 4.564354645876384509e-01 3.132383749956133001e-01 4.918693768379647779e-01 8.882446141821834784e-01 1.974297207201993476e-01 2.955767098366335333e-01 3.279129178919765186e-01 1.869391252764915079e-01 3.982488550361876767e-01 2.137730683018392031e-01 2.767903597053308906e-01 2.289527349448127469e-01 4.651858225079152365e-01 8.582302370488622545e-01 8.668010648479300695e-01 9.919027007433418586e-01 6.936734070864507551e-01 9.905467155560735426e-01
6.167465801170052275e-01 7.981834213973304504e-01 5.644009099007319952e-01 8.775883376176900619e-01 5.865884600854132103e-01 2.073903389460850788e-01 1.598049886849661483e-01 2.230048941070552349e-01 1.371758152921835894e-01 2.168940081069280768e-01 5.655903757298912371e-01 3.702658155886773272e-01 4.445004445006667804e-01 9.489666139588907035e-01 3.554491328186150101e-01 8.073919249225295358e-01 7.513428837969107210e-01 6.779951469994742741e-01 1.075759296737020643e+00 4.275461366036784061e-01 6.506820243207842580e-01 1.459580879597297765e+00 1.017323073836006175e+00 1.555427542095637883e-01 3.153765457217734269e-01 2.513404921829204275e-01 7.459568438611082764e-01 8.980265101338744116e-02 6.012978794116493608e-01 3.666177875533832564e-01 4.836020758246758477e-01 2.318694478800841507e-01 5.703234321017338626e-01 2.513404921829204275e-01 5.499266813300748291e-01 1.007365348935806537e+00 1.215933642784800262e-01 2.347499241357075273e-01 2.886751345948129210e-01 1.511603862312854707e-01 3.629330931556488671e-01 2.230048941070552349e-01 4.163977626911479768e-01 1.639564589459882593e-01 6.221710168382551531e-01 9.609303287825780027e-01 7.939624324147972478e-01 1.200358369427132255e+00 7.777137710478190247e-01 1.047911389178442176e+00
5.261955154028847836e-01 6.243275952867687328e-01 4.863734571139201046e-01 7.777137710478190247e-01 4.115274458765508236e-01 1.796053020267748823e-01 1.321859231520886857e-01 1.974297207201993476e-01 1.099853362660149769e-01 1.758237142555680865e-01 6.392199547398645931e-01 3.153765457217734269e-01 3.827602073675972494e-01 6.371137877134850358e-01 2.694079530401623512e-01 7.423444408205697176e-01 7.304807667130152060e-01 6.496483747017983701e-01 8.456085166558224842e-01 3.023207724625709414e-01 6.145633995309278674e-01 1.138877961307833919e+00 8.295613557843403152e-01 1.270001270001905047e-01 2.168940081069280768e-01 2.347499241357075273e-01 6.548003060935563280e-01 8.197822947299412966e-02 4.429859581745057562e-01 3.175003175004763034e-01 3.666177875533832564e-01 1.939958984157926503e-01 4.259713756852986366e-01 2.431867285569600523e-01 3.965577694562660849e-01 7.558019311564274645e-01 7.332355751067665128e-02 1.939958984157926503e-01 2.513404921829204275e-01 9.699794920789632513e-02 3.000895923567830637e-01 1.598049886849661483e-01 3.497310794839218473e-01 1.680053762580617782e-01 4.766031238193982333e-01 8.048909630289008410e-01 8.032193289024989191e-01 9.077029972313608308e-01 6.134688957245554297e-01 9.017605242029353985e-01
7.477565011059660316e-01 8.015442085621791168e-01 6.243275952867687328e-01 1.012024480132322157e+00 5.945541385407338009e-01 3.237880629013666911e-01 2.909938476236890170e-01 3.023207724625709414e-01 2.008048322256247298e-01 3.299560087980449308e-01 5.773502691896258421e-01 5.106394894365721138e-01 5.572107958104741687e-01 6.599120175960898615e-01 4.228042583279112421e-01 9.546152746424316771e-01 8.698967927906890996e-01 8.456085166558224842e-01 1.098018743596994584e+00 3.845119794825532233e-01 8.098851637699160388e-01 1.476063494860643033e+00 1.119235530191483363e+00 3.000895923567830637e-01 3.279129178919765186e-01 3.879917968315853005e-01 8.352129340241867261e-01 1.639564589459882593e-01 6.670026035318600277e-01 5.066758629612495568e-01 4.032795663087215821e-01 3.089176387435358939e-01 6.024144966768741893e-01 3.862558069299369956e-01 5.796736197002103630e-01 1.034356066892963000e+00 2.168940081069280768e-01 3.592106040535497646e-01 3.666177875533832564e-01 2.643718463041773714e-01 4.475140413487615487e-01 2.566324512873682795e-01 3.948594414403986952e-01 3.153765457217734269e-01 6.264767499912266002e-01 1.134739797751956214e+00 1.012024480132322157e+00 1.436374617922063113e+00 9.595305751935072625e-01 1.134739797751956214e+00
5.572107958104741687e-01 7.611183056981465356e-01 4.751909633114915210e-01 1.002014100731380086e+00 6.750149341239218836e-01 2.513404921829204275e-01 2.513404921829204275e-01 2.863376456420426153e-01 1.511603862312854707e-01 2.618174690443214048e-01 4.429859581745057562e-01 4.973045625740721842e-01 6.178352774870717878e-01 8.123707506792325894e-01 3.592106040535497646e-01 9.047366396343050621e-01 8.424235391742319612e-01 7.785774179225369851e-01 1.139467900721294447e+00 3.610766457222365222e-01 7.540214765487613935e-01 1.396038943290192069e+00 1.115627023657090655e+00 1.905001905002857709e-01 2.404073603796921810e-01 4.228042583279112421e-01 7.964977100723753534e-01 8.980265101338744116e-02 6.123724356957945814e-01 4.032795663087215821e-01 3.419583072115192635e-01 2.863376456420426153e-01 6.371137877134850358e-01 3.458665290454953634e-01 5.691438580735065367e-01 1.147109504386465861e+00 8.980265101338744116e-02 2.932942300427066051e-01 3.792323882543199853e-01 1.869391252764915079e-01 4.368755143673807018e-01 2.008048322256247298e-01 3.419583072115192635e-01 2.540002540003810094e-01 5.249167880803605746e-01 1.026529805149473118e+00 9.454190627975910255e-01 1.326427005963968453e+00 8.722113781486933171e-01 1.152953197345329084e+00
8.798826901281198154e-01 9.816871586301589847e-01 7.602348250687492870e-01 1.561895044179428371e+00 7.540214765487613935e-01 2.932942300427066051e-01 4.098911473649706205e-01 5.261955154028847836e-01 2.486522812870360921e-01 2.041241452319315086e-01 7.165478771268908309e-01 6.035290480399075896e-01 7.405316311773546545e-01 1.635460541497623321e+00 7.090050578402179449e-01 1.475152625600891776e+00 1.443841202956488212e+00 1.164552616114413519e+00 1.800537554140698271e+00 7.267914463252941326e-01 1.088799279466946546e+00 2.491113237347978071e+00 1.545023227719747982e+00 1.719589848571986823e-01 6.588928478487504625e-01 5.338035561507058491e-01 1.154700538379251684e+00 8.980265101338744116e-02 7.672741865978255360e-01 6.465375106582541553e-01 6.527444130876988160e-01 2.259983823331580821e-01 7.405316311773546545e-01 5.106394894365721138e-01 7.888674337028935835e-01 1.670828137980285177e+00 7.332355751067665128e-02 3.258570172620573469e-01 2.669017780753529245e-01 1.371758152921835894e-01 6.360580889141480565e-01 6.339414171909795170e-01 6.720215050322471129e-01 4.098911473649706205e-01 8.255008255012382667e-01 1.553265723758221251e+00 1.422269124450640687e+00 1.994616410154071318e+00 1.178321204177814163e+00 1.613951272398711501e+00
