9.432077712871316244e-01 9.535318174706987060e-01 9.584750359387456120e-01
8.545047799617752071e-01 8.583335884878097177e-01 8.625007337150053521e-01
7.163819479857205241e-01 7.165859255481887846e-01 7.169513853476106036e-01
