9.251083322401095765e-01 9.407283192285856854e-01 9.480505537379433356e-01
8.811448813712062789e-01 8.865707296506732948e-01 8.908637452309728921e-01
7.698528539219159361e-01 7.700664530675196406e-01 7.709030497211328825e-01
