7.698204651482646321e-01 8.798482461028601653e-01 9.206004686279288807e-01
7.483599524158682792e-01 7.893179226657845993e-01 8.258527593471596262e-01
7.193860668103234657e-01 7.437546001867927359e-01 7.598083009080487393e-01
