9.421452675527571818e-01 9.576868427092248837e-01 9.640666604415607521e-01
9.084608603019878048e-01 9.149521710716941314e-01 9.219615495761041002e-01
8.478340096227728884e-01 8.490145858033494308e-01 8.512657556220869504e-01
