9.465135734052394501e-01 9.614768905665865839e-01 9.645934421846110718e-01
9.154812586077272218e-01 9.215039666076958458e-01 9.270279335516778962e-01
8.463346548872862085e-01 8.485478172978169198e-01 8.512973200473198387e-01
