9.090249949578743660e-01 9.506574762586191829e-01 9.627979269450351874e-01
8.866496800204427542e-01 9.027267843841276784e-01 9.131933447601797704e-01
8.360287556119136987e-01 8.431773396554724798e-01 8.478791555234469479e-01
