0.667,1,0.541,0.0416666666667,0.0
0.667,1,0.547,0.0833333333333,0.0
0.667,1,0.55,0.125,0.0
0.667,1,0.51,0.166666666667,0.098
0.667,1,0.51,0.208333333333,0.098
0.667,1,0.481,0.25,0.129
0.667,1,0.478,0.291666666667,0.098
0.667,1,0.498,0.333333333333,0.098
0.667,1,0.541,0.375,0.0
0.0,1,0.581,0.416666666667,0.0
0.0,1,0.633,0.458333333333,0.0
0.0,1,0.633,0.5,0.227
0.0,1,0.617,0.541666666667,0.258
0.0,1,0.613,0.583333333333,0.227
0.0,1,0.633,0.625,0.193
0.0,1,0.633,0.666666666667,0.193
0.0,1,0.601,0.708333333333,0.258
0.0,1,0.59,0.75,0.162
0.0,1,0.59,0.791666666667,0.0
0.0,1,0.601,0.833333333333,0.098
0.0,1,0.581,0.875,0.162
0.0,1,0.59,0.916666666667,0.129
0.667,1,0.581,0.958333333333,0.0
0.667,1,0.561,1.0,0.0
0.0,0,0.601,0.0416666666667,0.0
0.0,0,0.581,0.0833333333333,0.098
0.0,0,0.581,0.125,0.0
0.0,0,0.581,0.166666666667,0.098
0.0,0,0.55,0.208333333333,0.162
0.0,0,0.521,0.25,0.098
0.667,0,0.55,0.291666666667,0.162
0.0,0,0.57,0.333333333333,0.0
0.0,0,0.673,0.375,0.098
0.0,0,0.744,0.416666666667,0.129
0.0,0,0.785,0.458333333333,0.0
0.0,0,0.714,0.5,0.258
0.0,0,0.693,0.541666666667,0.258
0.0,0,0.704,0.583333333333,0.291
0.0,0,0.682,0.625,0.322
0.0,0,0.682,0.666666666667,0.291
0.0,0,0.652,0.708333333333,0.193
0.0,0,0.652,0.75,0.193
0.0,0,0.622,0.791666666667,0.162
0.0,0,0.633,0.833333333333,0.162
0.0,0,0.642,0.875,0.0
0.0,0,0.622,0.916666666667,0.098
0.0,0,0.601,0.958333333333,0.098
0.0,0,0.59,1.0,0.098
0.0,0,0.57,0.0416666666667,0.129
0.0,0,0.541,0.0833333333333,0.098
0.667,0,0.51,0.125,0.098
0.667,0,0.51,0.166666666667,0.0
0.667,0,0.481,0.208333333333,0.098
0.667,0,0.489,0.25,0.098
0.667,0,0.485,0.291666666667,0.0
0.667,0,0.521,0.333333333333,0.0
0.667,0,0.537,0.375,0.098
0.667,0,0.601,0.416666666667,0.129
0.667,0,0.656,0.458333333333,0.0
0.667,0,0.62,0.5,0.258
0.667,0,0.601,0.541666666667,0.291
0.667,0,0.583,0.583333333333,0.227
0.667,0,0.601,0.625,0.162
0.667,0,0.567,0.666666666667,0.291
0.667,0,0.567,0.708333333333,0.193
0.0,0,0.567,0.75,0.098
0.0,0,0.57,0.791666666667,0.0
0.0,0,0.57,0.833333333333,0.162
0.0,0,0.57,0.875,0.098
0.0,0,0.57,0.916666666667,0.193
0.0,0,0.57,0.958333333333,0.0
0.0,0,0.561,1.0,0.098
0.0,0,0.55,0.0416666666667,0.0
0.0,0,0.567,0.0833333333333,0.0
0.0,0,0.541,0.125,0.193
0.667,0,0.533,0.166666666667,0.193
0.667,0,0.53,0.208333333333,0.162
0.667,0,0.541,0.25,0.162
0.667,0,0.529,0.291666666667,0.162
0.667,0,0.533,0.333333333333,0.098
0.667,0,0.559,0.375,0.0
0.0,0,0.583,0.416666666667,0.098
0.0,0,0.633,0.458333333333,0.098
0.0,0,0.652,0.5,0.098
0.0,0,0.642,0.541666666667,0.258
0.0,0,0.652,0.583333333333,0.098
0.0,0,0.633,0.625,0.258
0.667,0,0.613,0.666666666667,0.227
0.0,0,0.601,0.708333333333,0.162
0.0,0,0.601,0.75,0.162
0.0,0,0.581,0.791666666667,0.098
0.0,0,0.581,0.833333333333,0.129
0.0,0,0.59,0.875,0.0
0.0,0,0.57,0.916666666667,0.0
0.0,0,0.561,0.958333333333,0.0
0.0,0,0.55,1.0,0.098
0.0,0,0.55,0.0416666666667,0.098
0.0,0,0.538,0.0833333333333,0.0
0.0,0,0.53,0.125,0.0
0.0,0,0.513,0.166666666667,0.0
0.0,0,0.521,0.208333333333,0.098
0.0,0,0.489,0.25,0.098
0.0,0,0.521,0.291666666667,0.162
0.0,0,0.561,0.333333333333,0.129
0.0,0,0.642,0.375,0.162
0.0,0,0.714,0.416666666667,0.129
0.0,0,0.734,0.458333333333,0.098
0.0,0,0.753,0.5,0.0
0.0,0,0.765,0.541666666667,0.098
0.0,0,0.725,0.583333333333,0.291
0.0,0,0.693,0.625,0.322
0.0,0,0.693,0.666666666667,0.227
0.0,0,0.662,0.708333333333,0.193
0.0,0,0.642,0.75,0.0
0.0,0,0.642,0.791666666667,0.129
0.0,0,0.662,0.833333333333,0.098
0.0,0,0.642,0.875,0.0
0.0,0,0.622,0.916666666667,0.129
0.0,0,0.613,0.958333333333,0.0
0.0,0,0.601,1.0,0.129
0.0,0,0.633,0.0416666666667,0.193
0.0,0,0.581,0.0833333333333,0.098
0.0,0,0.57,0.125,0.162
0.0,0,0.55,0.166666666667,0.0
0.0,0,0.55,0.208333333333,0.0
0.0,0,0.541,0.25,0.0
0.0,0,0.581,0.291666666667,0.098
0.0,0,0.581,0.333333333333,0.0
0.0,0,0.652,0.375,0.098
0.0,0,0.714,0.416666666667,0.098
0.0,0,0.744,0.458333333333,0.098
0.0,0,0.765,0.5,0.0
0.0,0,0.785,0.541666666667,0.193
0.0,0,0.765,0.583333333333,0.258
0.0,0,0.734,0.625,0.387
0.0,0,0.714,0.666666666667,0.258
0.0,0,0.673,0.708333333333,0.129
0.0,0,0.642,0.75,0.162
0.0,0,0.662,0.791666666667,0.0
0.0,0,0.673,0.833333333333,0.098
0.0,0,0.642,0.875,0.0
0.0,0,0.652,0.916666666667,0.0
0.0,0,0.652,0.958333333333,0.129
0.0,0,0.622,1.0,0.162
0.0,0,0.633,0.0416666666667,0.162
0.0,0,0.581,0.0833333333333,0.098
0.0,0,0.55,0.125,0.098
0.0,0,0.541,0.166666666667,0.098
0.0,0,0.53,0.208333333333,0.129
0.0,0,0.521,0.25,0.129
0.0,0,0.541,0.291666666667,0.129
0.0,0,0.55,0.333333333333,0.0
0.0,0,0.613,0.375,0.129
0.0,0,0.633,0.416666666667,0.162
0.0,0,0.662,0.458333333333,0.129
0.0,0,0.682,0.5,0.162
0.0,0,0.693,0.541666666667,0.0
0.0,0,0.652,0.583333333333,0.291
0.0,0,0.633,0.625,0.227
0.0,0,0.633,0.666666666667,0.129
0.0,0,0.622,0.708333333333,0.098
0.0,0,0.613,0.75,0.098
0.0,0,0.622,0.791666666667,0.0
0.0,0,0.633,0.833333333333,0.0
0.0,0,0.601,0.875,0.162
0.0,0,0.601,0.916666666667,0.0
0.0,0,0.59,0.958333333333,0.0
0.0,0,0.581,1.0,0.0
0.0,0,0.55,0.0416666666667,0.0
0.0,0,0.541,0.0833333333333,0.162
0.0,0,0.53,0.125,0.098
0.0,0,0.51,0.166666666667,0.098
0.667,0,0.52,0.208333333333,0.129
0.667,0,0.512,0.25,0.098
0.667,0,0.535,0.291666666667,0.098
0.667,0,0.541,0.333333333333,0.0
0.667,0,0.538,0.375,0.098
0.667,0,0.564,0.416666666667,0.0
0.0,0,0.613,0.458333333333,0.0
0.0,0,0.633,0.5,0.0
0.0,0,0.662,0.541666666667,0.0
0.0,0,0.642,0.583333333333,0.322
0.0,0,0.622,0.625,0.322
0.0,0,0.613,0.666666666667,0.227
0.0,0,0.601,0.708333333333,0.162
0.0,0,0.59,0.75,0.098
0.0,0,0.581,0.791666666667,0.129
0.0,0,0.59,0.833333333333,0.129
0.0,0,0.581,0.875,0.0
0.0,0,0.581,0.916666666667,0.098
0.0,0,0.57,0.958333333333,0.098
0.0,0,0.558,1.0,0.0
0.0,0,0.55,0.0416666666667,0.129
0.0,0,0.561,0.0833333333333,0.098
0.0,0,0.544,0.125,0.162
0.0,0,0.544,0.166666666667,0.162
0.0,0,0.539,0.208333333333,0.098
0.0,0,0.521,0.25,0.098
0.667,0,0.515,0.291666666667,0.098
0.667,0,0.538,0.333333333333,0.098
0.667,0,0.57,0.375,0.098
0.667,0,0.578,0.416666666667,0.0
0.667,0,0.601,0.458333333333,0.162
0.0,0,0.601,0.5,0.227
0.0,0,0.601,0.541666666667,0.258
0.0,0,0.601,0.583333333333,0.322
0.0,0,0.601,0.625,0.322
0.0,0,0.613,0.666666666667,0.356
0.0,0,0.601,0.708333333333,0.227
0.0,0,0.59,0.75,0.162
0.0,0,0.59,0.791666666667,0.0
0.0,0,0.581,0.833333333333,0.129
0.0,0,0.581,0.875,0.129
0.0,0,0.57,0.916666666667,0.162
0.0,0,0.55,0.958333333333,0.162
0.0,0,0.55,1.0,0.227
0.0,0,0.541,0.0416666666667,0.098
0.0,0,0.521,0.0833333333333,0.0
0.0,0,0.51,0.125,0.0
0.0,0,0.498,0.166666666667,0.098
0.0,0,0.498,0.208333333333,0.0
0.0,0,0.51,0.25,0.0
0.0,0,0.498,0.291666666667,0.098
0.0,0,0.521,0.333333333333,0.0
0.0,0,0.581,0.375,0.0
0.0,0,0.622,0.416666666667,0.0
0.0,0,0.642,0.458333333333,0.162
0.0,0,0.652,0.5,0.129
0.0,0,0.652,0.541666666667,0.227
0.0,0,0.662,0.583333333333,0.322
0.0,0,0.642,0.625,0.193
0.0,0,0.642,0.666666666667,0.129
0.0,0,0.622,0.708333333333,0.098
0.0,0,0.601,0.75,0.129
0.0,0,0.59,0.791666666667,0.162
0.0,0,0.601,0.833333333333,0.0
0.0,0,0.601,0.875,0.129
0.0,0,0.601,0.916666666667,0.0
0.0,0,0.59,0.958333333333,0.098
0.0,0,0.561,1.0,0.129
0.0,0,0.55,0.0416666666667,0.0
0.667,0,0.525,0.0833333333333,0.0
0.667,0,0.51,0.125,0.129
0.667,0,0.51,0.166666666667,0.0
0.667,0,0.51,0.208333333333,0.0
0.667,0,0.494,0.25,0.0
0.0,0,0.51,0.291666666667,0.0
0.0,0,0.53,0.333333333333,0.098
0.0,0,0.581,0.375,0.098
0.0,0,0.642,0.416666666667,0.129
0.0,0,0.652,0.458333333333,0.162
0.0,0,0.673,0.5,0.227
0.0,0,0.662,0.541666666667,0.258
0.0,0,0.652,0.583333333333,0.258
0.0,0,0.642,0.625,0.291
0.0,0,0.633,0.666666666667,0.356
0.0,0,0.622,0.708333333333,0.227
0.0,0,0.613,0.75,0.129
0.0,0,0.601,0.791666666667,0.129
0.0,0,0.59,0.833333333333,0.162
0.0,0,0.596,0.875,0.291
0.0,0,0.59,0.916666666667,0.129
0.0,0,0.581,0.958333333333,0.129
0.0,0,0.581,1.0,0.0
0.0,0,0.581,0.0416666666667,0.129
0.667,0,0.564,0.0833333333333,0.162
0.667,0,0.54,0.125,0.162
0.667,0,0.53,0.166666666667,0.193
0.667,0,0.527,0.208333333333,0.162
0.667,0,0.529,0.25,0.129
0.667,0,0.53,0.291666666667,0.162
0.667,0,0.528,0.333333333333,0.098
0.0,0,0.54,0.375,0.0
0.0,0,0.582,0.416666666667,0.098
0.0,0,0.622,0.458333333333,0.193
0.0,0,0.652,0.5,0.098
0.0,0,0.682,0.541666666667,0.098
0.0,0,0.673,0.583333333333,0.193
0.0,0,0.662,0.625,0.0
0.0,0,0.693,0.666666666667,0.098
0.0,0,0.642,0.708333333333,0.193
0.0,0,0.652,0.75,0.129
0.0,0,0.633,0.791666666667,0.098
0.0,0,0.642,0.833333333333,0.098
0.0,0,0.633,0.875,0.098
0.0,0,0.642,0.916666666667,0.193
0.0,0,0.622,0.958333333333,0.098
0.0,0,0.59,1.0,0.0
0.0,0,0.561,0.0416666666667,0.0
0.0,0,0.541,0.0833333333333,0.0
0.0,0,0.53,0.125,0.0
0.0,0,0.521,0.166666666667,0.0
0.0,0,0.51,0.208333333333,0.098
0.0,0,0.53,0.25,0.0
0.0,0,0.521,0.291666666667,0.0
0.0,0,0.541,0.333333333333,0.098
0.0,0,0.642,0.375,0.098
0.0,0,0.714,0.416666666667,0.098
0.0,0,0.734,0.458333333333,0.129
0.0,0,0.753,0.5,0.098
0.0,0,0.826,0.541666666667,0.227
0.0,0,0.826,0.583333333333,0.0
0.0,0,0.836,0.625,0.0
0.0,0,0.817,0.666666666667,0.098
0.0,0,0.744,0.708333333333,0.162
0.0,0,0.693,0.75,0.098
0.0,0,0.725,0.791666666667,0.227
0.0,0,0.714,0.833333333333,0.227
0.0,0,0.704,0.875,0.129
0.0,0,0.682,0.916666666667,0.193
0.0,0,0.622,0.958333333333,0.129
0.0,0,0.642,1.0,0.098
0.0,0,0.633,0.0416666666667,0.098
0.0,0,0.581,0.0833333333333,0.0
0.0,0,0.57,0.125,0.0
0.0,0,0.541,0.166666666667,0.098
0.0,0,0.53,0.208333333333,0.0
0.0,0,0.561,0.25,0.0
0.0,0,0.601,0.291666666667,0.0
0.0,0,0.561,0.333333333333,0.193
0.0,0,0.622,0.375,0.129
0.0,0,0.753,0.416666666667,0.193
0.0,0,0.785,0.458333333333,0.162
0.0,0,0.765,0.5,0.258
0.0,0,0.796,0.541666666667,0.227
0.0,0,0.774,0.583333333333,0.258
0.0,0,0.774,0.625,0.098
0.0,0,0.796,0.666666666667,0.162
0.0,0,0.765,0.708333333333,0.098
0.0,0,0.725,0.75,0.129
0.0,0,0.714,0.791666666667,0.0
0.0,0,0.744,0.833333333333,0.0
0.0,0,0.652,0.875,0.162
0.0,0,0.673,0.916666666667,0.129
0.0,0,0.662,0.958333333333,0.0
0.0,0,0.673,1.0,0.0
0.0,0,0.652,0.0416666666667,0.0
0.0,0,0.581,0.0833333333333,0.0
0.0,0,0.561,0.125,0.098
0.0,0,0.561,0.166666666667,0.098
0.0,0,0.561,0.208333333333,0.098
0.0,0,0.55,0.25,0.0
0.0,0,0.59,0.291666666667,0.0
0.0,0,0.601,0.333333333333,0.129
0.0,0,0.704,0.375,0.0
0.0,0,0.774,0.416666666667,0.0
0.0,0,0.796,0.458333333333,0.098
0.0,0,0.836,0.5,0.098
0.0,0,0.836,0.541666666667,0.193
0.0,0,0.805,0.583333333333,0.291
0.0,0,0.785,0.625,0.291
0.0,0,0.805,0.666666666667,0.193
0.0,0,0.774,0.708333333333,0.227
0.0,0,0.725,0.75,0.193
0.0,0,0.714,0.791666666667,0.0
0.0,0,0.744,0.833333333333,0.0
0.0,0,0.734,0.875,0.162
0.0,0,0.704,0.916666666667,0.129
0.0,0,0.693,0.958333333333,0.098
0.0,0,0.642,1.0,0.0
0.0,0,0.693,0.0416666666667,0.129
0.0,0,0.622,0.0833333333333,0.0
0.0,0,0.59,0.125,0.0
0.0,0,0.613,0.166666666667,0.0
0.0,0,0.561,0.208333333333,0.098
0.0,0,0.59,0.25,0.0
0.0,0,0.583,0.291666666667,0.0
0.0,0,0.638,0.333333333333,0.0
0.0,0,0.712,0.375,0.0
0.0,0,0.675,0.416666666667,0.098
0.0,0,0.73,0.458333333333,0.0
0.0,0,0.822,0.5,0.193
0.0,0,0.84,0.541666666667,0.098
0.0,0,0.822,0.583333333333,0.162
0.0,0,0.785,0.625,0.258
0.0,0,0.748,0.666666666667,0.129
0.0,0,0.748,0.708333333333,0.129
0.0,0,0.748,0.75,0.129
0.0,0,0.734,0.791666666667,0.129
0.0,0,0.734,0.833333333333,0.0
0.0,0,0.704,0.875,0.098
0.0,0,0.682,0.916666666667,0.0
0.0,0,0.662,0.958333333333,0.0
0.0,0,0.682,1.0,0.193
0.0,0,0.662,0.0416666666667,0.0
0.0,0,0.59,0.0833333333333,0.098
0.0,0,0.57,0.125,0.162
0.0,0,0.57,0.166666666667,0.0
0.0,0,0.59,0.208333333333,0.0
0.0,0,0.583,0.25,0.129
0.0,0,0.638,0.291666666667,0.098
0.0,0,0.712,0.333333333333,0.162
0.0,0,0.73,0.375,0.129
0.0,0,0.767,0.416666666667,0.162
0.0,0,0.817,0.458333333333,0.162
0.0,0,0.845,0.5,0.098
0.0,0,0.865,0.541666666667,0.0
0.0,0,0.748,0.583333333333,0.42
0.0,0,0.748,0.625,0.42
0.0,0,0.753,0.666666666667,0.356
0.0,0,0.704,0.708333333333,0.322
0.0,0,0.673,0.75,0.291
0.0,0,0.682,0.791666666667,0.258
0.0,0,0.682,0.833333333333,0.098
0.0,0,0.633,0.875,0.098
0.0,0,0.652,0.916666666667,0.129
0.0,0,0.642,0.958333333333,0.098
0.0,0,0.693,1.0,0.129
0.0,0,0.642,0.0416666666667,0.162
0.0,0,0.613,0.0833333333333,0.098
0.0,0,0.613,0.125,0.162
0.0,0,0.581,0.166666666667,0.129
0.0,0,0.57,0.208333333333,0.162
0.0,0,0.57,0.25,0.162
0.0,0,0.561,0.291666666667,0.193
0.0,0,0.583,0.333333333333,0.098
0.0,0,0.656,0.375,0.098
0.0,0,0.73,0.416666666667,0.129
0.0,0,0.767,0.458333333333,0.193
0.0,0,0.822,0.5,0.098
0.0,0,0.822,0.541666666667,0.0
0.0,0,0.765,0.583333333333,0.258
0.0,0,0.693,0.625,0.322
0.0,0,0.682,0.666666666667,0.322
0.0,0,0.673,0.708333333333,0.291
0.0,0,0.642,0.75,0.162
0.0,0,0.638,0.791666666667,0.129
0.0,0,0.642,0.833333333333,0.0
0.0,0,0.613,0.875,0.0
0.0,0,0.633,0.916666666667,0.0
0.0,0,0.601,0.958333333333,0.0
0.0,0,0.613,1.0,0.098
0.0,0,0.561,0.0416666666667,0.0
0.0,0,0.55,0.0833333333333,0.0
0.0,0,0.53,0.125,0.129
0.0,0,0.521,0.166666666667,0.193
0.0,0,0.521,0.208333333333,0.0
0.0,0,0.541,0.25,0.0
0.0,0,0.57,0.291666666667,0.193
0.0,0,0.561,0.333333333333,0.098
0.0,0,0.613,0.375,0.098
0.0,0,0.673,0.416666666667,0.129
0.0,0,0.704,0.458333333333,0.129
0.0,0,0.765,0.5,0.0
0.0,0,0.734,0.541666666667,0.227
0.0,0,0.704,0.583333333333,0.193
0.0,0,0.704,0.625,0.193
0.0,0,0.704,0.666666666667,0.193
0.0,0,0.662,0.708333333333,0.129
0.0,0,0.654,0.75,0.0
0.0,0,0.642,0.791666666667,0.129
0.0,0,0.642,0.833333333333,0.0
0.0,0,0.633,0.875,0.0
0.0,0,0.613,0.916666666667,0.0
0.0,0,0.601,0.958333333333,0.0
0.0,0,0.59,1.0,0.0
0.0,1,0.561,0.0416666666667,0.0
0.0,1,0.55,0.0833333333333,0.0
0.0,1,0.55,0.125,0.0
0.0,1,0.51,0.166666666667,0.0
0.0,1,0.521,0.208333333333,0.0
0.0,1,0.521,0.25,0.0
0.667,1,0.528,0.291666666667,0.0
0.667,1,0.565,0.333333333333,0.0
0.667,1,0.616,0.375,0.0
0.0,1,0.656,0.416666666667,0.0
0.0,1,0.734,0.458333333333,0.129
0.0,1,0.734,0.5,0.129
0.0,1,0.734,0.541666666667,0.129
0.0,1,0.673,0.583333333333,0.291
0.0,1,0.693,0.625,0.322
0.0,1,0.673,0.666666666667,0.258
0.0,1,0.642,0.708333333333,0.322
0.0,1,0.622,0.75,0.258
0.0,1,0.613,0.791666666667,0.162
0.0,1,0.613,0.833333333333,0.129
0.0,1,0.613,0.875,0.098
0.0,1,0.601,0.916666666667,0.129
0.0,1,0.581,0.958333333333,0.098
0.0,1,0.601,1.0,0.0
0.0,0,0.57,0.0416666666667,0.0
0.0,0,0.561,0.0833333333333,0.0
0.667,0,0.573,0.125,0.162
0.0,0,0.521,0.166666666667,0.098
0.0,0,0.55,0.208333333333,0.129
0.0,0,0.561,0.25,0.129
0.0,0,0.565,0.291666666667,0.098
0.0,0,0.62,0.333333333333,0.098
0.0,0,0.675,0.375,0.129
0.0,0,0.716,0.416666666667,0.129
0.0,0,0.774,0.458333333333,0.0
0.0,0,0.725,0.5,0.227
0.0,0,0.704,0.541666666667,0.227
0.0,0,0.725,0.583333333333,0.258
0.0,0,0.714,0.625,0.227
0.0,0,0.693,0.666666666667,0.258
0.0,0,0.652,0.708333333333,0.193
0.0,0,0.642,0.75,0.227
0.0,0,0.633,0.791666666667,0.162
0.0,0,0.642,0.833333333333,0.0
0.0,0,0.633,0.875,0.0
0.0,0,0.642,0.916666666667,0.098
0.0,0,0.633,0.958333333333,0.098
0.0,0,0.652,1.0,0.098
0.0,0,0.652,0.0416666666667,0.0
0.0,0,0.652,0.0833333333333,0.0
0.0,0,0.613,0.125,0.0
0.0,0,0.59,0.166666666667,0.098
0.0,0,0.581,0.208333333333,0.129
0.0,0,0.561,0.25,0.129
0.0,0,0.57,0.291666666667,0.098
0.0,0,0.583,0.333333333333,0.129
0.0,0,0.633,0.375,0.162
0.0,0,0.673,0.416666666667,0.162
0.0,0,0.704,0.458333333333,0.129
0.0,0,0.734,0.5,0.129
0.0,0,0.725,0.541666666667,0.258
0.0,0,0.662,0.583333333333,0.356
0.667,0,0.654,0.625,0.291
0.667,0,0.622,0.666666666667,0.193
0.667,0,0.642,0.708333333333,0.129
0.667,0,0.579,0.75,0.193
0.667,0,0.573,0.791666666667,0.098
0.0,0,0.595,0.833333333333,0.129
0.0,0,0.601,0.875,0.0
0.0,0,0.59,0.916666666667,0.193
0.0,0,0.581,0.958333333333,0.162
0.0,0,0.563,1.0,0.162
0.0,0,0.55,0.0416666666667,0.162
0.0,0,0.541,0.0833333333333,0.193
0.0,0,0.541,0.125,0.162
0.0,0,0.53,0.166666666667,0.098
0.0,0,0.53,0.208333333333,0.193
0.0,0,0.53,0.25,0.129
0.0,0,0.529,0.291666666667,0.162
0.0,0,0.53,0.333333333333,0.193
0.0,0,0.554,0.375,0.162
0.0,0,0.577,0.416666666667,0.193
0.0,0,0.642,0.458333333333,0.129
0.0,0,0.682,0.5,0.129
0.0,0,0.673,0.541666666667,0.193
0.0,0,0.662,0.583333333333,0.193
0.0,0,0.662,0.625,0.193
0.0,0,0.673,0.666666666667,0.227
0.0,0,0.622,0.708333333333,0.162
0.0,0,0.622,0.75,0.0
0.0,0,0.633,0.791666666667,0.0
0.0,0,0.622,0.833333333333,0.0
0.0,0,0.601,0.875,0.162
0.0,0,0.601,0.916666666667,0.129
0.0,0,0.59,0.958333333333,0.129
0.0,0,0.59,1.0,0.129
0.0,1,0.59,0.0416666666667,0.129
0.0,1,0.57,0.0833333333333,0.098
0.0,1,0.57,0.125,0.0
0.0,1,0.581,0.166666666667,0.0
0.0,1,0.581,0.208333333333,0.0
0.0,1,0.59,0.25,0.0
0.0,1,0.622,0.291666666667,0.098
0.0,1,0.622,0.333333333333,0.098
0.0,1,0.662,0.375,0.129
0.0,1,0.693,0.416666666667,0.193
0.0,1,0.714,0.458333333333,0.098
0.0,1,0.725,0.5,0.0
0.0,1,0.744,0.541666666667,0.129
0.0,1,0.682,0.583333333333,0.227
0.0,1,0.652,0.625,0.291
0.0,1,0.642,0.666666666667,0.227
0.0,1,0.642,0.708333333333,0.162
0.0,1,0.642,0.75,0.162
0.0,1,0.642,0.791666666667,0.193
0.0,1,0.633,0.833333333333,0.0
0.0,1,0.622,0.875,0.162
0.0,1,0.622,0.916666666667,0.129
0.0,1,0.633,0.958333333333,0.162
